project_id,project_name,district,project_type,total_acres,land_acquired_pct,approval_days_pending,compensation_disbursed_pct,legal_cases_count,ownership_disputes,rnp_progress_pct,possession_pct,affected_families,doc_deficiency_score,historical_district_delay_avg,delay_label,actual_delay_days,intervention_taken,intervention_date
1258,Nagpur Highway Project #1258,Nagpur,Highway,754.6,77.5,78,37.0,3,10,85.3,44.4,771,0.98,122.3,1,40,,
1259,Nagpur Highway Project #1259,Nagpur,Highway,337.5,25.8,11,36.6,9,7,62.5,30.9,676,0.975,134.0,1,116,,
1260,Mumbai Metro Project #1260,Mumbai,Metro,679.3,43.5,110,42.5,11,5,26.8,19.2,421,0.249,145.8,1,120,,
1261,Aurangabad Metro Project #1261,Aurangabad,Metro,200.4,12.5,77,66.0,9,1,96.8,63.7,88,0.102,120.7,0,10,,
1262,Mumbai Railway Project #1262,Mumbai,Railway,703.7,22.3,70,30.8,9,3,18.5,73.0,28,0.59,144.5,1,171,,
1263,Pune Railway Project #1263,Pune,Railway,171.8,25.6,16,92.8,12,14,79.2,27.6,487,0.42,93.2,0,0,,
1264,Mumbai Irrigation Project #1264,Mumbai,Irrigation,454.1,14.9,89,61.7,7,5,17.8,70.6,790,0.762,143.9,0,5,,
1265,Mumbai Highway Project #1265,Mumbai,Highway,284.8,69.1,100,92.8,5,8,22.9,91.0,54,0.528,169.0,0,10,,
1266,Nashik Railway Project #1266,Nashik,Railway,761.0,85.3,83,14.2,10,10,90.8,31.9,783,0.511,67.8,1,18,,
1267,Nagpur Irrigation Project #1267,Nagpur,Irrigation,298.9,43.6,9,40.8,12,1,77.8,21.0,231,0.646,108.9,1,83,,
1268,Aurangabad Railway Project #1268,Aurangabad,Railway,887.6,88.7,18,12.1,7,14,42.9,85.2,138,0.126,111.0,1,36,,
1269,Mumbai Metro Project #1269,Mumbai,Metro,897.2,29.2,81,34.5,6,5,67.5,92.5,627,0.677,155.4,1,124,,
1270,Aurangabad Railway Project #1270,Aurangabad,Railway,236.6,39.3,29,87.6,0,15,51.2,29.3,772,0.489,109.7,0,4,,
1271,Mumbai Highway Project #1271,Mumbai,Highway,633.2,23.6,29,13.3,3,9,16.0,74.9,642,0.82,141.9,1,20,,
1272,Pune Railway Project #1272,Pune,Railway,133.3,65.9,24,49.3,6,10,74.9,63.2,239,0.139,100.4,1,164,,
1273,Mumbai Highway Project #1273,Mumbai,Highway,422.0,47.8,87,20.6,8,9,78.7,31.5,236,0.301,162.6,1,30,,
1274,Nashik Metro Project #1274,Nashik,Metro,727.7,65.2,73,47.5,1,9,89.4,84.1,406,0.95,53.5,0,8,,
1275,Nagpur Highway Project #1275,Nagpur,Highway,676.5,78.6,65,85.5,4,6,58.7,52.3,284,0.553,111.2,0,3,,
1276,Pune Railway Project #1276,Pune,Railway,643.5,59.1,101,66.1,8,13,70.6,73.0,147,0.929,88.4,0,2,,
1277,Mumbai Irrigation Project #1277,Mumbai,Irrigation,318.4,66.5,95,76.3,8,13,49.4,37.1,182,0.689,144.7,0,13,,
1278,Aurangabad Metro Project #1278,Aurangabad,Metro,409.1,94.2,34,41.4,5,14,38.7,83.4,336,0.926,115.3,1,92,,
1279,Pune Railway Project #1279,Pune,Railway,147.8,36.9,50,95.0,6,7,47.1,33.8,792,0.318,108.4,0,3,,
1280,Pune Metro Project #1280,Pune,Metro,733.1,42.3,100,73.8,8,12,92.1,42.8,224,0.091,86.2,0,4,,
1281,Mumbai Metro Project #1281,Mumbai,Metro,528.7,74.6,70,48.0,9,8,24.8,45.2,237,0.802,165.8,1,167,,
1282,Pune Railway Project #1282,Pune,Railway,723.3,65.0,70,48.4,7,4,32.4,28.6,116,0.804,75.3,1,145,,
1283,Aurangabad Railway Project #1283,Aurangabad,Railway,286.5,26.1,26,92.7,9,8,64.6,88.7,168,0.619,114.6,0,0,,
1284,Pune Irrigation Project #1284,Pune,Irrigation,358.2,43.9,9,61.9,5,8,20.5,20.2,145,0.58,84.1,0,8,,
1285,Aurangabad Metro Project #1285,Aurangabad,Metro,367.5,52.1,96,73.6,5,12,90.3,60.7,772,0.915,114.8,0,8,,
1286,Mumbai Metro Project #1286,Mumbai,Metro,74.5,47.7,42,47.5,6,14,14.3,83.3,39,0.176,132.4,1,81,,
1287,Nagpur Railway Project #1287,Nagpur,Railway,374.0,26.0,54,30.1,6,10,78.0,62.3,107,0.617,107.1,1,45,,
1288,Pune Highway Project #1288,Pune,Highway,813.1,93.2,70,75.1,1,6,43.6,39.4,618,0.05,94.8,0,12,,
1289,Nagpur Railway Project #1289,Nagpur,Railway,902.4,78.6,5,64.7,8,1,14.6,80.3,778,0.141,113.7,0,9,,
1290,Aurangabad Metro Project #1290,Aurangabad,Metro,542.3,53.3,5,55.1,3,7,85.9,54.9,793,0.437,106.8,0,7,,
1291,Pune Railway Project #1291,Pune,Railway,482.7,71.2,76,66.2,12,11,67.6,24.7,532,0.821,108.4,0,7,,
1292,Nashik Irrigation Project #1292,Nashik,Irrigation,79.3,90.8,47,28.7,12,4,10.8,38.5,351,0.733,71.4,1,151,,
1293,Nagpur Highway Project #1293,Nagpur,Highway,885.2,22.3,76,81.5,9,12,34.1,63.3,177,0.974,129.0,0,12,,
1294,Pune Railway Project #1294,Pune,Railway,62.4,32.5,1,95.3,8,10,41.7,69.3,220,0.045,82.4,0,6,,
1295,Nagpur Irrigation Project #1295,Nagpur,Irrigation,947.5,58.8,82,90.2,11,7,39.0,59.3,693,0.381,106.6,0,14,,
1296,Pune Metro Project #1296,Pune,Metro,514.8,81.9,50,38.9,10,1,54.9,34.5,641,0.159,89.2,1,177,,
1297,Mumbai Railway Project #1297,Mumbai,Railway,374.8,13.3,60,46.5,9,13,57.4,63.4,194,0.037,135.1,1,64,,
1298,Nagpur Metro Project #1298,Nagpur,Metro,928.0,98.6,18,82.8,2,6,45.7,39.9,441,0.264,113.0,0,2,,
1299,Nashik Irrigation Project #1299,Nashik,Irrigation,73.2,50.9,113,63.6,4,4,39.9,30.2,433,0.244,72.4,0,14,,
1300,Nashik Metro Project #1300,Nashik,Metro,602.4,42.3,120,59.3,4,3,55.4,95.1,48,0.42,68.9,0,14,,
1301,Aurangabad Irrigation Project #1301,Aurangabad,Irrigation,571.5,36.3,101,93.4,6,9,13.0,38.3,396,0.14,113.3,0,7,,
1302,Pune Irrigation Project #1302,Pune,Irrigation,258.4,25.7,1,58.2,11,12,68.1,40.2,778,0.489,96.0,0,3,,
1303,Nagpur Irrigation Project #1303,Nagpur,Irrigation,457.4,81.2,50,56.3,3,15,64.5,90.7,800,0.92,108.0,0,14,,
1304,Aurangabad Railway Project #1304,Aurangabad,Railway,669.7,96.0,25,13.8,10,5,35.1,22.8,751,0.748,100.6,1,126,,
1305,Nagpur Metro Project #1305,Nagpur,Metro,740.8,47.2,69,16.2,12,4,26.2,62.6,460,0.842,98.2,1,65,,
1306,Pune Metro Project #1306,Pune,Metro,50.7,95.7,19,10.7,11,5,16.6,80.5,124,0.805,86.3,1,82,,
1307,Nashik Highway Project #1307,Nashik,Highway,940.0,84.1,22,92.2,3,8,62.9,34.6,410,0.39,77.4,0,11,,
1308,Mumbai Highway Project #1308,Mumbai,Highway,206.3,53.3,53,46.8,12,0,61.2,86.0,313,0.709,164.9,1,72,,
1309,Nashik Highway Project #1309,Nashik,Highway,271.9,70.7,14,52.2,12,12,58.0,79.3,612,0.754,71.9,0,13,,
1310,Aurangabad Highway Project #1310,Aurangabad,Highway,300.3,49.1,5,86.1,0,15,98.7,53.7,318,0.206,123.7,0,10,,
1311,Mumbai Metro Project #1311,Mumbai,Metro,85.9,60.3,91,64.8,5,10,57.8,20.7,582,0.86,153.8,1,120,,
1312,Aurangabad Irrigation Project #1312,Aurangabad,Irrigation,166.9,15.2,34,64.9,3,0,75.0,97.3,112,0.458,111.1,0,7,,
1313,Pune Irrigation Project #1313,Pune,Irrigation,987.0,72.7,74,36.7,10,12,20.2,66.2,736,0.016,83.9,1,167,,
1314,Mumbai Railway Project #1314,Mumbai,Railway,349.5,14.8,7,85.1,9,5,36.9,56.5,111,0.643,126.1,0,10,,
1315,Aurangabad Irrigation Project #1315,Aurangabad,Irrigation,159.5,83.5,56,24.9,9,1,34.8,89.7,664,0.677,122.2,1,166,,
1316,Pune Metro Project #1316,Pune,Metro,151.6,84.2,117,14.8,4,7,61.8,47.9,99,0.552,89.5,1,50,,
1317,Nashik Metro Project #1317,Nashik,Metro,733.5,31.3,49,27.2,10,6,39.8,60.7,127,0.212,83.9,1,144,,
1318,Pune Metro Project #1318,Pune,Metro,861.8,39.1,48,34.1,8,5,67.7,87.3,148,0.482,80.5,1,49,,
1319,Nagpur Railway Project #1319,Nagpur,Railway,294.1,53.3,114,35.4,3,15,72.1,45.4,312,0.4,144.3,1,139,,
1320,Pune Highway Project #1320,Pune,Highway,69.9,63.7,114,70.3,0,15,13.0,79.5,761,0.975,87.5,1,114,,
1321,Pune Irrigation Project #1321,Pune,Irrigation,261.9,35.9,87,29.6,10,3,67.6,33.1,657,0.825,83.1,1,22,,
1322,Nagpur Metro Project #1322,Nagpur,Metro,103.7,63.3,20,70.9,8,8,20.5,73.2,526,0.762,117.9,0,12,,
1323,Aurangabad Metro Project #1323,Aurangabad,Metro,148.2,36.8,112,18.2,4,6,51.9,55.9,218,0.181,111.7,1,140,,
1324,Aurangabad Highway Project #1324,Aurangabad,Highway,459.9,15.0,35,23.2,9,6,75.4,24.8,96,0.331,109.3,1,118,,
1325,Pune Metro Project #1325,Pune,Metro,268.4,10.2,70,55.8,12,14,73.3,22.2,328,0.38,84.8,0,0,,
1326,Nagpur Irrigation Project #1326,Nagpur,Irrigation,540.1,19.1,68,93.0,11,4,37.0,51.2,798,0.493,102.0,0,2,,
1327,Nagpur Railway Project #1327,Nagpur,Railway,290.8,81.3,57,87.4,12,0,34.5,74.0,642,0.03,112.0,0,3,,
1328,Nashik Metro Project #1328,Nashik,Metro,943.5,96.5,62,97.2,10,13,49.6,64.3,254,0.593,80.7,0,12,,
1329,Aurangabad Irrigation Project #1329,Aurangabad,Irrigation,910.6,48.4,92,68.5,6,13,27.0,86.9,99,0.358,101.2,0,2,,
1330,Mumbai Metro Project #1330,Mumbai,Metro,588.5,56.1,15,70.8,2,1,97.7,45.1,487,0.562,132.8,0,1,,
1331,Aurangabad Highway Project #1331,Aurangabad,Highway,386.7,23.2,5,66.3,3,7,41.0,85.9,661,0.009,99.4,0,10,,
1332,Aurangabad Metro Project #1332,Aurangabad,Metro,412.1,59.6,77,66.1,11,10,93.1,13.3,121,0.321,109.1,0,6,,
1333,Nashik Metro Project #1333,Nashik,Metro,441.3,23.0,51,23.2,9,4,91.7,42.9,403,0.769,62.4,1,168,,
1334,Mumbai Railway Project #1334,Mumbai,Railway,741.2,65.0,1,58.9,8,1,42.8,16.6,249,0.501,147.2,0,8,,
1335,Nashik Highway Project #1335,Nashik,Highway,479.1,94.0,88,44.7,9,11,32.9,92.7,281,0.789,62.0,1,16,,
1336,Mumbai Highway Project #1336,Mumbai,Highway,863.9,27.6,94,49.8,12,4,79.4,52.8,152,0.699,160.1,1,93,,
1337,Pune Railway Project #1337,Pune,Railway,946.9,78.8,113,57.1,0,7,30.6,38.5,728,0.855,94.9,0,2,,
1338,Mumbai Metro Project #1338,Mumbai,Metro,369.1,12.1,113,21.6,11,3,56.9,54.3,128,0.007,172.2,1,70,,
1339,Nashik Irrigation Project #1339,Nashik,Irrigation,582.7,43.8,76,42.4,10,15,20.0,58.0,605,0.261,66.2,1,156,,
1340,Aurangabad Highway Project #1340,Aurangabad,Highway,140.3,20.0,17,15.7,4,2,44.7,86.2,260,0.549,107.2,1,90,,
1341,Mumbai Highway Project #1341,Mumbai,Highway,240.4,41.7,80,98.2,7,4,17.0,58.8,287,0.941,161.8,0,13,,
1342,Mumbai Metro Project #1342,Mumbai,Metro,442.8,25.6,108,20.7,9,12,35.5,48.8,172,0.68,153.9,1,99,,
1343,Nagpur Metro Project #1343,Nagpur,Metro,245.9,43.6,91,33.3,6,15,69.9,96.5,663,0.457,110.6,1,138,,
1344,Aurangabad Highway Project #1344,Aurangabad,Highway,882.7,47.6,75,90.2,3,6,99.2,97.2,359,0.13,115.6,0,5,,
1345,Pune Metro Project #1345,Pune,Metro,200.4,37.1,34,53.4,6,15,32.9,13.5,40,0.493,94.0,0,0,,
1346,Nashik Irrigation Project #1346,Nashik,Irrigation,482.9,69.1,85,22.2,0,1,52.6,73.6,467,0.441,52.1,0,12,,
1347,Pune Highway Project #1347,Pune,Highway,625.4,92.7,38,44.6,5,0,50.3,43.5,100,0.778,83.5,1,34,,
1348,Aurangabad Irrigation Project #1348,Aurangabad,Irrigation,707.3,46.1,0,20.4,8,12,26.6,70.8,137,0.413,111.9,1,138,,
1349,Mumbai Irrigation Project #1349,Mumbai,Irrigation,413.9,27.3,36,28.0,2,10,64.9,67.3,788,0.319,164.5,0,6,,
1350,Mumbai Metro Project #1350,Mumbai,Metro,875.6,34.4,20,14.7,3,4,75.2,39.7,557,0.09,157.0,1,93,,
1351,Aurangabad Irrigation Project #1351,Aurangabad,Irrigation,589.9,86.9,0,49.4,7,12,23.2,98.8,734,0.047,104.4,1,75,,
1352,Mumbai Metro Project #1352,Mumbai,Metro,467.5,61.4,3,82.6,11,12,78.1,42.1,518,0.439,142.9,0,13,,
1353,Mumbai Railway Project #1353,Mumbai,Railway,113.9,51.0,95,62.7,4,6,73.0,66.9,754,0.347,158.0,0,4,,
1354,Mumbai Metro Project #1354,Mumbai,Metro,491.5,23.5,57,64.6,4,15,27.8,83.2,749,0.555,125.7,0,4,,
1355,Nashik Irrigation Project #1355,Nashik,Irrigation,829.7,50.5,0,28.1,0,12,68.4,23.1,246,0.712,61.9,0,5,,
1356,Nashik Railway Project #1356,Nashik,Railway,633.8,35.1,12,41.0,5,7,45.4,37.1,542,0.04,84.1,1,91,,
1357,Nagpur Metro Project #1357,Nagpur,Metro,840.6,94.9,45,86.1,1,10,71.3,27.9,617,0.496,123.0,0,13,,
1358,Pune Irrigation Project #1358,Pune,Irrigation,519.3,89.6,46,17.9,0,7,54.6,80.4,60,0.862,82.4,0,14,,
1359,Aurangabad Highway Project #1359,Aurangabad,Highway,162.5,17.6,80,87.2,5,9,14.3,82.1,478,0.455,98.0,0,14,,
1360,Aurangabad Highway Project #1360,Aurangabad,Highway,63.0,56.5,75,53.5,4,8,80.8,33.0,397,0.521,118.4,0,3,,
1361,Aurangabad Metro Project #1361,Aurangabad,Metro,338.1,30.3,6,85.3,12,10,60.0,10.4,71,0.487,110.8,0,9,,
1362,Nagpur Metro Project #1362,Nagpur,Metro,713.1,47.0,118,38.6,4,10,75.2,48.1,352,0.39,117.8,1,153,,
1363,Nashik Highway Project #1363,Nashik,Highway,800.7,88.9,50,40.5,8,11,21.3,71.8,162,0.11,73.7,1,25,,
1364,Nagpur Irrigation Project #1364,Nagpur,Irrigation,331.0,57.5,118,77.6,11,0,74.9,66.0,745,0.126,121.6,0,8,,
1365,Aurangabad Irrigation Project #1365,Aurangabad,Irrigation,520.9,40.1,2,80.6,9,6,47.2,50.1,663,0.179,110.9,0,6,,
1366,Pune Irrigation Project #1366,Pune,Irrigation,450.1,28.7,49,30.7,9,9,81.9,37.2,50,0.793,76.8,1,133,,
1367,Mumbai Metro Project #1367,Mumbai,Metro,440.0,82.0,25,97.6,12,7,63.9,52.7,495,0.275,139.7,0,2,,
1368,Nashik Railway Project #1368,Nashik,Railway,269.8,66.2,30,17.6,2,5,41.9,11.4,687,0.948,77.5,0,9,,
1369,Nashik Railway Project #1369,Nashik,Railway,179.6,52.1,99,16.2,0,9,28.2,16.6,711,0.81,75.6,1,171,,
1370,Nagpur Railway Project #1370,Nagpur,Railway,236.9,29.6,61,63.6,7,15,83.4,24.6,566,0.685,123.8,0,10,,
1371,Nashik Railway Project #1371,Nashik,Railway,102.6,40.1,25,75.0,11,13,60.4,66.3,729,0.72,64.1,0,2,,
1372,Aurangabad Railway Project #1372,Aurangabad,Railway,238.2,96.4,66,96.5,4,11,98.9,29.7,391,0.048,117.7,0,2,,
1373,Aurangabad Metro Project #1373,Aurangabad,Metro,58.7,56.8,107,46.4,10,3,43.6,48.1,105,0.568,106.3,1,145,,
1374,Nagpur Metro Project #1374,Nagpur,Metro,645.9,46.1,54,12.3,4,6,71.7,65.9,796,0.941,133.0,1,34,,
1375,Aurangabad Railway Project #1375,Aurangabad,Railway,350.6,56.9,27,64.3,7,2,66.1,84.8,302,0.039,102.5,0,1,,
1376,Pune Metro Project #1376,Pune,Metro,974.5,80.1,43,36.1,7,1,67.4,59.5,244,0.291,84.7,1,17,,
1377,Nagpur Metro Project #1377,Nagpur,Metro,234.0,40.6,80,49.0,10,5,76.3,25.9,350,0.052,118.5,1,171,,
1378,Pune Railway Project #1378,Pune,Railway,378.5,26.1,37,54.0,1,1,22.5,95.7,728,0.57,98.5,0,11,,
1379,Mumbai Irrigation Project #1379,Mumbai,Irrigation,389.9,62.6,110,15.8,2,5,59.5,18.1,547,0.116,149.6,0,0,,
1380,Pune Metro Project #1380,Pune,Metro,58.0,69.9,29,53.7,9,9,55.8,43.0,359,0.479,90.4,0,9,,
1381,Mumbai Irrigation Project #1381,Mumbai,Irrigation,847.2,74.1,65,48.4,9,2,40.8,92.9,216,0.72,146.1,1,108,,
1382,Mumbai Metro Project #1382,Mumbai,Metro,80.4,89.4,7,74.1,0,13,49.3,64.2,500,0.164,152.7,0,10,,
1383,Pune Metro Project #1383,Pune,Metro,943.2,43.4,13,68.1,2,1,56.7,69.6,390,0.755,89.3,0,0,,
1384,Nagpur Railway Project #1384,Nagpur,Railway,897.5,16.8,100,26.7,11,12,38.9,37.2,150,0.06,112.2,1,65,,
1385,Aurangabad Metro Project #1385,Aurangabad,Metro,558.7,96.3,98,28.6,3,7,36.4,17.1,608,0.15,111.3,1,131,,
1386,Aurangabad Highway Project #1386,Aurangabad,Highway,566.4,49.2,105,32.6,10,3,76.4,42.9,619,0.28,111.5,1,111,,
1387,Mumbai Highway Project #1387,Mumbai,Highway,671.1,66.1,102,26.1,6,14,16.0,46.2,32,0.796,173.5,1,44,,
1388,Mumbai Railway Project #1388,Mumbai,Railway,417.7,70.0,61,69.1,8,11,38.2,34.3,771,0.85,143.9,0,2,,
1389,Nagpur Irrigation Project #1389,Nagpur,Irrigation,664.9,59.2,74,99.5,11,13,68.8,29.4,373,0.22,111.6,0,11,,
1390,Nashik Irrigation Project #1390,Nashik,Irrigation,92.5,28.5,62,68.7,4,3,28.8,42.0,771,0.096,72.8,0,1,,
1391,Pune Irrigation Project #1391,Pune,Irrigation,101.3,78.0,78,64.6,11,6,61.5,67.5,157,0.848,80.1,0,12,,
1392,Mumbai Highway Project #1392,Mumbai,Highway,484.4,82.3,65,46.9,0,7,37.2,95.4,575,0.649,139.3,0,13,,
1393,Aurangabad Irrigation Project #1393,Aurangabad,Irrigation,572.1,59.8,100,38.1,1,11,85.9,73.3,560,0.158,95.6,0,9,,
1394,Nagpur Irrigation Project #1394,Nagpur,Irrigation,893.4,54.0,106,92.0,9,12,41.5,80.2,514,0.558,112.3,0,14,,
1395,Pune Railway Project #1395,Pune,Railway,149.4,20.3,95,97.2,1,8,30.7,37.5,227,0.872,82.5,1,178,,
1396,Nagpur Irrigation Project #1396,Nagpur,Irrigation,831.5,17.6,39,54.7,8,9,57.7,19.4,491,0.07,107.2,0,5,,
1397,Pune Highway Project #1397,Pune,Highway,249.5,40.6,12,36.1,9,7,22.2,36.2,425,0.084,87.5,1,127,,
1398,Pune Highway Project #1398,Pune,Highway,424.4,38.0,106,79.3,6,13,81.8,46.2,758,0.274,66.3,0,3,,
1399,Mumbai Highway Project #1399,Mumbai,Highway,350.8,95.8,16,21.9,1,3,71.2,72.1,334,0.652,154.9,0,11,,
1400,Nagpur Railway Project #1400,Nagpur,Railway,430.1,80.5,14,78.9,0,1,79.3,94.5,798,0.178,114.4,0,3,,
1401,Nagpur Railway Project #1401,Nagpur,Railway,193.0,69.4,32,83.7,4,9,45.9,82.8,746,0.816,115.9,0,10,,
1402,Aurangabad Metro Project #1402,Aurangabad,Metro,528.4,56.6,114,21.2,11,15,85.2,34.0,498,0.75,115.9,1,167,,
1403,Aurangabad Irrigation Project #1403,Aurangabad,Irrigation,811.6,25.1,15,97.9,0,4,54.4,83.8,417,0.561,113.7,0,4,,
1404,Mumbai Railway Project #1404,Mumbai,Railway,469.5,98.1,114,98.7,8,6,18.5,47.1,153,0.116,143.7,0,14,,
1405,Mumbai Highway Project #1405,Mumbai,Highway,516.1,43.8,12,94.3,2,1,30.2,25.8,220,0.988,154.5,1,57,,
1406,Nashik Highway Project #1406,Nashik,Highway,856.3,19.6,118,54.6,1,14,74.0,51.5,675,0.49,85.5,0,12,,
1407,Aurangabad Railway Project #1407,Aurangabad,Railway,720.8,54.4,85,32.1,12,3,90.7,60.7,268,0.452,99.9,1,68,,
1408,Pune Railway Project #1408,Pune,Railway,515.9,88.7,22,62.4,5,5,18.6,78.7,236,0.996,97.5,0,0,,
1409,Nagpur Railway Project #1409,Nagpur,Railway,294.8,89.9,35,47.8,2,7,87.8,41.5,603,0.864,108.9,0,1,,
1410,Mumbai Metro Project #1410,Mumbai,Metro,890.7,11.0,42,28.5,4,9,81.9,23.2,381,0.456,161.8,1,126,,
1411,Nagpur Highway Project #1411,Nagpur,Highway,598.2,89.8,49,48.1,9,12,42.1,18.5,400,0.419,112.9,1,70,,
1412,Nagpur Metro Project #1412,Nagpur,Metro,260.1,34.4,113,69.8,7,5,72.0,20.1,97,0.096,112.5,0,3,,
1413,Nashik Metro Project #1413,Nashik,Metro,305.7,13.5,73,16.4,9,5,26.8,95.5,409,0.927,81.5,1,80,,
1414,Aurangabad Irrigation Project #1414,Aurangabad,Irrigation,813.0,86.3,80,40.0,1,5,83.2,95.7,318,0.844,117.2,0,10,,
1415,Mumbai Highway Project #1415,Mumbai,Highway,91.9,87.7,93,11.6,11,3,69.2,97.2,13,0.31,143.2,1,27,,
1416,Nagpur Highway Project #1416,Nagpur,Highway,992.5,63.7,12,77.5,12,12,49.5,37.2,182,0.753,121.3,0,7,,
1417,Mumbai Railway Project #1417,Mumbai,Railway,173.8,61.7,29,67.7,4,15,87.8,27.2,553,0.763,142.9,0,5,,
1418,Pune Railway Project #1418,Pune,Railway,806.3,83.2,56,15.6,10,2,22.5,98.3,755,0.228,74.1,1,175,,
1419,Nashik Irrigation Project #1419,Nashik,Irrigation,425.0,80.8,109,96.8,7,0,86.1,98.9,235,0.614,71.9,0,8,,
1420,Pune Metro Project #1420,Pune,Metro,517.6,90.1,29,12.0,0,1,12.1,17.1,348,0.255,86.4,0,8,,
1421,Mumbai Railway Project #1421,Mumbai,Railway,886.6,59.7,70,63.1,9,1,77.8,77.7,215,0.79,140.5,0,12,,
1422,Mumbai Railway Project #1422,Mumbai,Railway,442.3,97.1,9,79.9,9,9,61.6,36.0,111,0.154,163.0,0,6,,
1423,Aurangabad Highway Project #1423,Aurangabad,Highway,560.6,99.7,98,80.9,10,6,72.7,91.8,67,0.669,100.9,0,9,,
1424,Nagpur Highway Project #1424,Nagpur,Highway,96.8,20.5,65,13.1,12,10,47.1,18.0,790,0.326,121.4,1,87,,
1425,Nagpur Railway Project #1425,Nagpur,Railway,52.2,86.5,93,91.6,11,13,87.8,90.0,159,0.036,130.8,0,9,,
1426,Pune Highway Project #1426,Pune,Highway,282.6,55.0,82,92.7,12,5,38.2,10.2,261,0.124,87.4,0,0,,
1427,Nashik Irrigation Project #1427,Nashik,Irrigation,696.6,44.9,38,60.5,11,14,34.7,57.0,488,0.655,62.7,0,13,,
1428,Nagpur Railway Project #1428,Nagpur,Railway,165.2,65.2,36,53.4,3,7,37.2,40.2,565,0.24,123.0,0,5,,
1429,Aurangabad Highway Project #1429,Aurangabad,Highway,158.1,15.0,2,14.0,4,8,79.7,48.5,437,0.631,114.6,1,155,,
1430,Pune Irrigation Project #1430,Pune,Irrigation,440.4,55.6,88,60.6,9,4,54.6,49.0,551,0.415,98.8,0,5,,
1431,Pune Highway Project #1431,Pune,Highway,665.4,88.4,33,46.8,11,10,58.3,68.8,533,0.693,108.7,1,40,,
1432,Aurangabad Highway Project #1432,Aurangabad,Highway,726.5,29.2,118,79.6,10,2,84.8,12.1,500,0.493,105.4,0,1,,
1433,Nashik Highway Project #1433,Nashik,Highway,219.5,48.4,85,46.3,2,3,85.0,72.2,535,0.309,72.0,0,7,,
1434,Aurangabad Railway Project #1434,Aurangabad,Railway,125.6,94.6,37,71.5,11,13,24.6,12.0,301,0.146,97.3,0,10,,
1435,Nashik Metro Project #1435,Nashik,Metro,943.4,48.6,13,19.1,1,10,59.5,26.7,54,0.341,76.7,0,3,,
1436,Aurangabad Highway Project #1436,Aurangabad,Highway,297.6,42.3,63,22.0,11,7,21.3,64.6,209,0.635,111.8,1,93,,
1437,Aurangabad Irrigation Project #1437,Aurangabad,Irrigation,860.7,49.6,38,22.6,2,2,88.2,17.8,33,0.74,108.2,0,14,,
1438,Mumbai Railway Project #1438,Mumbai,Railway,870.3,56.8,53,14.1,10,1,85.3,99.2,772,0.16,143.8,0,0,,
1439,Pune Railway Project #1439,Pune,Railway,783.9,66.9,1,58.7,4,6,86.4,80.6,640,0.664,86.5,0,7,,
1440,Aurangabad Irrigation Project #1440,Aurangabad,Irrigation,210.4,82.1,95,81.5,6,13,73.4,73.5,396,0.179,112.4,0,12,,
1441,Aurangabad Highway Project #1441,Aurangabad,Highway,830.7,50.7,42,64.9,1,3,52.0,34.1,599,0.222,100.3,0,0,,
1442,Nagpur Metro Project #1442,Nagpur,Metro,780.8,83.6,52,61.7,12,12,46.4,14.4,444,0.531,116.9,0,1,,
1443,Pune Highway Project #1443,Pune,Highway,616.9,58.0,2,71.3,6,7,45.6,98.1,251,0.289,90.2,0,0,,
1444,Nagpur Irrigation Project #1444,Nagpur,Irrigation,370.3,40.5,40,40.6,5,0,16.0,23.3,212,0.662,104.6,1,135,,
1445,Pune Railway Project #1445,Pune,Railway,299.4,69.2,7,42.6,6,7,95.4,84.8,246,0.956,79.5,1,71,,
1446,Nagpur Metro Project #1446,Nagpur,Metro,165.8,74.6,89,38.3,6,4,50.5,27.8,303,0.149,113.4,1,121,,
1447,Aurangabad Railway Project #1447,Aurangabad,Railway,534.3,60.2,95,74.1,8,11,93.7,43.7,357,0.571,125.7,0,10,,
1448,Aurangabad Irrigation Project #1448,Aurangabad,Irrigation,606.0,15.1,74,24.5,6,1,89.1,72.4,96,0.923,101.7,1,35,,
1449,Mumbai Highway Project #1449,Mumbai,Highway,391.4,25.3,113,11.2,11,0,84.6,95.1,219,0.177,149.4,1,87,,
1450,Nagpur Metro Project #1450,Nagpur,Metro,501.6,35.7,62,63.7,12,12,62.9,11.8,797,0.367,109.6,0,5,,
1451,Nashik Railway Project #1451,Nashik,Railway,395.3,35.4,64,94.8,5,5,19.1,33.5,618,0.124,62.2,0,10,,
1452,Mumbai Railway Project #1452,Mumbai,Railway,659.0,70.6,78,64.8,9,13,39.2,78.8,11,0.642,135.6,0,5,,
1453,Nagpur Railway Project #1453,Nagpur,Railway,906.2,11.7,3,80.5,7,8,64.3,25.6,238,0.669,126.7,0,9,,
1454,Nagpur Highway Project #1454,Nagpur,Highway,205.7,78.0,67,70.6,6,8,11.2,20.0,419,0.664,106.7,0,0,,
1455,Mumbai Metro Project #1455,Mumbai,Metro,412.3,33.9,91,54.8,5,8,13.8,14.2,252,0.542,159.1,0,7,,
1456,Aurangabad Highway Project #1456,Aurangabad,Highway,183.8,37.9,9,74.7,3,10,71.0,55.2,779,0.746,114.7,0,9,,
1457,Nagpur Highway Project #1457,Nagpur,Highway,643.7,57.5,74,84.2,6,3,89.9,79.1,477,0.036,119.2,0,10,,
